episode,episode_mean_enob,episode_last_enob,episode_steps,episode_total_reward,epsilon_hist
368,11.199050484026575,11.405402641719395,250,-19.10000000000006,0.07944025654748703
369,10.882118812592564,11.191881489866779,250,-15.700000000000124,0.0790430552647496
370,10.61014449274304,11.061264817279278,250,-9.600000000000248,0.07864783998842585
371,10.693320256561806,11.218290536600872,250,-5.100000000000295,0.07825460078848372
372,11.412110680574674,11.450650547678835,250,-20.000000000000004,0.0778633277845413
373,11.148344629459602,11.541760701078248,250,-8.10000000000015,0.0774740111456186
374,11.349701101220996,11.53364128798109,250,0.5999999999999701,0.07708664108989051
375,10.838997228702755,11.316349287977946,250,-5.3000000000002565,0.07670120788444106
376,11.393055806636205,11.512903054514243,250,-11.000000000000007,0.07631770184501885
377,10.187837512418229,10.981685804000008,250,4.499999999999564,0.07593611333579375
378,11.467639092159702,11.507417800900198,250,15.899999999999975,0.07555643276911478
379,10.975046473231801,11.38375834582366,250,-12.300000000000205,0.07517865060526921
380,10.49693551605555,11.052088637758299,250,-3.2000000000003146,0.07480275735224286
381,10.897922686117035,11.30518662810145,250,-12.200000000000209,0.07442874356548164
382,9.90699073876367,10.897565189428768,250,11.399999999999498,0.07405659984765423
383,10.856090657550784,11.278768335832073,250,-9.300000000000246,0.07368631684841595
384,10.133600396456249,10.854878555165739,250,6.299999999999592,0.07331788526417388
385,10.691908420928817,11.329218989755566,250,-4.200000000000346,0.07295129583785301
386,11.210871251448408,11.407175770212612,250,-16.400000000000134,0.07258653935866374
387,10.479042347837837,11.024139615646188,250,-2.4000000000003325,0.07222360666187043
388,9.173513664397618,10.593007138075263,250,8.29999999999946,0.07186248862856108
389,9.860731773360927,10.85537809039641,250,15.399999999999451,0.07150317618541828
390,9.194955905520105,10.443529257714216,250,6.599999999999468,0.07114566030449118
391,8.857357477707419,10.19287690845663,250,0.09999999999954534,0.07078993200296872
392,8.263199134458322,9.979790365755296,250,-6.800000000000361,0.07043598234295388
393,8.535696228554597,10.21687279118609,250,-2.400000000000439,0.07008380243123911
394,9.741250419959256,10.693175340547747,250,12.199999999999513,0.06973338341908292
395,6.594462086135021,7.7006459408572585,250,-50.00000000000017,0.0693847165019875
396,7.269595482550802,7.917758532254047,250,-50.00000000000017,0.06903779291947756
397,7.676384867849749,8.906328006940452,250,-32.10000000000021,0.06869260395488018
398,7.789642742196098,9.92143298681482,250,-7.800000000000345,0.06834914093510577
399,9.580826430478076,10.698792691070642,250,14.399999999999462,0.06800739523043024
400,8.462385257442818,10.126161004015723,250,-3.500000000000422,0.0676673582542781
401,10.11939114429664,10.976506292116774,250,8.199999999999541,0.0673290214630067
402,8.927778017621394,10.379817333192054,250,3.1999999999994984,0.06699237635569168
403,9.359680095488669,10.601943735025637,250,8.999999999999467,0.06665741447391321
404,10.297194971731505,11.12159660346291,250,6.599999999999583,0.06632412740154364
405,10.986121741238314,11.267061545511936,250,-13.000000000000146,0.06599250676453593
406,10.558571624584813,11.189472186215186,250,1.2999999999996539,0.06566254423071324
407,9.357144710453657,10.583654722713044,250,8.799999999999464,0.06533423150955968
408,10.305668029451335,10.914221653884248,250,-3.7000000000003213,0.06500756035201188
409,10.417929095756465,10.996288667178174,250,-1.9000000000003325,0.06468252255025182
410,10.703480735986972,11.117247443891596,250,-5.30000000000028,0.06435910993750056
411,8.95894540888935,10.424035886047378,250,4.599999999999485,0.06403731438781306
412,10.367774443518496,11.02078275104968,250,-0.6000000000003923,0.06371712781587399
413,10.043009924071585,10.829587133675535,250,6.699999999999578,0.06339854217679462
414,9.658087472707427,10.663282754242797,250,13.999999999999472,0.06308154946591064
415,10.2470086547223,11.167815510339766,250,6.699999999999545,0.0627661417185811
416,9.846207606049532,10.82825535278111,250,13.699999999999491,0.06245231100998819
417,9.853330703359362,10.938347194528179,250,11.699999999999488,0.06214004945493825
418,10.861565796007886,11.151757868672036,250,-18.100000000000133,0.06182934920766356
419,11.065956470948226,11.438121861020665,250,-9.900000000000214,0.06152020246162524
420,10.634534334683535,11.186251277864207,250,-0.3000000000003257,0.06121260144931712
421,11.114208031288367,11.548083431653078,250,-2.900000000000162,0.06090653844207053
422,10.475429271201332,11.236461962308638,250,1.2999999999995888,0.060602005749860174
423,9.976537097743178,10.842078656896138,250,10.199999999999548,0.06029899572111087
424,9.92923054346918,10.812438306565415,250,7.899999999999543,0.059997500742505316
425,10.725825261911675,11.195421013893766,250,-5.700000000000291,0.05969751323879279
426,10.57652710198048,11.101541007448763,250,-1.4000000000003112,0.059399025672598825
427,10.345622658565713,11.002737262252534,250,0.6999999999996247,0.05910203054423583
428,9.339681982396561,10.741021908066521,250,10.999999999999428,0.05880652039151465
429,9.694242348460884,10.67232614337393,250,12.099999999999477,0.058512487789557074
430,11.331330204737883,11.417959300344739,250,-19.100000000000037,0.05821992535060929
431,10.071591520688024,10.916328923520103,250,7.299999999999563,0.05792882572385624
432,9.401196502187256,10.629602383655257,250,8.89999999999947,0.05763918159523696
433,9.667554168188554,10.770019230701921,250,14.099999999999445,0.057350985687260776
434,9.962865133352679,10.896760393725748,250,8.099999999999534,0.05706423075882447
435,8.840494292337178,10.203893107655466,250,0.7999999999995417,0.05677890960503035
436,9.284575247984867,10.493271663444116,250,8.299999999999486,0.056495015057005195
437,9.512735043494404,10.556651926070476,250,13.999999999999485,0.05621253998172017
438,10.808286536092938,11.179968744907447,250,-12.700000000000186,0.05593147728181157
439,9.712528117931813,10.81436129756711,250,15.499999999999442,0.05565181989540251
440,10.061357212101026,10.872612046073215,250,5.199999999999561,0.055373560795925494
441,9.751570222674978,10.77248106265576,250,12.399999999999501,0.05509669299194587
442,8.376079956637795,9.972087555514245,250,-6.100000000000367,0.05482120952698614
443,9.62363412028352,10.733251902990741,250,14.29999999999945,0.054547103479351204
444,10.134853222857915,10.82064560656861,250,1.499999999999583,0.05427436796195445
445,9.765173967795219,10.757746270291754,250,11.9999999999995,0.05400299612214468
446,9.298326704601216,10.539353256547324,250,8.999999999999472,0.05373298114153396
447,8.5601550939317,10.125942911432796,250,-1.9000000000004285,0.05346431623582629
448,8.0664980955776,9.669675986862492,250,-13.50000000000028,0.05319699465464715
449,7.594115854491233,9.311572122880104,250,-23.90000000000024,0.05293100968137392
450,8.394266649079954,9.858443697358926,250,-10.200000000000326,0.052666354632967045
451,10.956855317283202,11.282727949141226,250,-12.70000000000016,0.05240302285980221
452,10.735675489280574,11.299877229076259,250,-4.200000000000298,0.0521410077455032
453,9.633233785170393,10.700863689746248,250,14.499999999999472,0.05188030270677568
454,10.173558325557607,10.872585824030391,250,1.1999999999996038,0.0516209011932418
455,10.540988260185147,11.12818207771096,250,-1.600000000000339,0.05136279668727559
456,11.143166333046459,11.344066629331001,250,-18.900000000000087,0.05110598270383922
457,11.580019925504915,11.587097399964515,250,84.49999999999957,0.05085045279032002
458,11.105727910399894,11.2647967127887,250,-21.20000000000003,0.05059620052636842
459,10.673909549855765,11.205640869372354,250,-3.1000000000002927,0.050343219523736576
460,11.048864903263665,11.272993806177002,250,-14.400000000000137,0.050091503426117893
461,7.750455756175239,9.07520783803526,250,-28.00000000000022,0.05
462,8.957229884237018,10.273162592501315,250,1.8999999999995267,0.05
463,8.730360410924616,10.212420521569452,250,0.6999999999995539,0.05
464,9.424714257269118,10.645917664309604,250,11.699999999999456,0.05
465,9.21729302806006,10.596191700292025,250,10.199999999999452,0.05
466,7.1900550550766695,8.141776233984878,250,-47.40000000000018,0.05
467,9.244448521608117,10.485592785791084,250,8.299999999999462,0.05
468,8.992884187073322,10.42752232456401,250,6.49999999999948,0.05
469,9.570476570172886,10.702039523049677,250,13.199999999999456,0.05
470,8.333969479985896,10.118823883981081,250,-3.8000000000004093,0.05
471,10.50370114620447,11.036439157283759,250,-5.600000000000305,0.05
472,10.641045655874414,11.126427133011424,250,-7.80000000000028,0.05
473,11.163721867035708,11.380248041428526,250,-17.600000000000094,0.05
474,11.533969861653338,11.58576779364808,250,72.39999999999974,0.05
475,11.249353878904925,11.457562922599088,250,-17.700000000000085,0.05
476,11.579090399304237,11.58935526764507,250,79.99999999999957,0.05
477,11.096526154760621,11.311571670261634,250,-16.700000000000134,0.05
478,11.464253487693073,11.413431106459731,250,18.000000000000018,0.05
479,11.108543540498319,11.406404645143732,250,-13.900000000000128,0.05
480,11.450958864493659,11.53931689337161,250,26.099999999999966,0.05
481,10.51469398771954,11.161305200308453,250,-3.639311074721263e-13,0.05
482,10.347728749116627,11.180036888284327,250,5.199999999999557,0.05
483,10.5337054412401,11.127495771339612,250,-1.9000000000003183,0.05
484,10.656865681529407,11.163331021074685,250,-8.100000000000271,0.05
485,11.44463620565293,11.504060734547854,250,6.099999999999973,0.05
486,11.517305697280271,11.59419870439058,250,42.899999999999935,0.05
487,11.268338831685222,11.441566512311965,250,-20.200000000000074,0.05
488,11.21450425711966,11.451192077252697,250,-18.300000000000075,0.05
489,10.34924442441542,10.930665965285405,250,-1.7000000000003295,0.05
490,10.461485911641939,11.070885549951972,250,1.199999999999628,0.05
491,10.696485546166404,11.216778697434108,250,-4.3000000000002965,0.05
492,9.240353722962267,10.612741105307911,250,7.699999999999458,0.05
493,9.722086478570926,10.802239515166681,250,15.199999999999442,0.05
494,9.260593809206098,10.5639842347355,250,9.399999999999462,0.05
495,10.684717437460469,11.2403368221527,250,-3.6000000000002785,0.05
496,10.693047935436127,11.179073655009276,250,-1.6000000000003185,0.05
497,9.427174117490885,10.58402828050409,250,12.19999999999947,0.05
498,9.00028382901892,10.412119338117119,250,5.699999999999488,0.05
499,9.602694002990225,10.789996284008174,250,17.699999999999438,0.05
500,8.999673169202518,10.37901818692336,250,3.79999999999949,0.05
